id	pub_title.x	doi.x	pmid.x	registration_date	start_date	completion_date	has_iv_trn_abstract	has_iv_trn_ft	has_reg_pub_link	reg_1y_after_start.x	reg_after_cd.x	reg_after_pub.x	has_crossreg_eudract	has_crossreg_isrctn	trn_reported	trn_location	reg_reported	reg_location	reg_wording	ab_addressed	ab_justified	ab_date	ab_wording	ft_addressed	ft_justified	ft_date	ft_wording	rr_addressed_total	rr_justified_total	rr_date_total	comment	exclude	pub_eudra_nr
NCT02001636	Impact of protein supplementation after bariatric surgery: A randomized controlled double-blind pilot study	10.1016/j.nut.2015.08.005	26691769	20.11.13	01.11.11	2012-12-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02039648	Extract from Rumex acetosa L. for prophylaxis of periodontitis: inhibition of bacterial in vitro adhesion and of gingipains of Porphyromonas gingivalis by epicatechin-3-O-(4__8)-epicatechin-3-O-gallate (procyanidin-B2-Di-gallate)	10.1371/journal.pone.0120130	25803708	16.01.14	01.03.12	2013-04-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02112396	Efficacy of the Community Reinforcement and Family Training for concerned significant others of treatment-refusing individuals with alcohol dependence: A randomized controlled trial	10.1016/j.drugalcdep.2016.04.015	27141840	01.04.14	01.08.08	2011-06-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02154607	Clinical trial analyzing the impact of continuous defocused CO2 laser vaporisation on the malignant transformation of erosive oral lichen planus	10.1016/j.jcms.2015.06.044	26210304	27.03.14	01.01.04	2013-12-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02197546	Acupuncture Reduces Pain and Autonomic Distress During Injection of Local Anesthetic in Children: A Pragmatic Crossover Investigation	10.1097/ajp.0000000000000222	25724021	21.07.14	01.07.10	2011-11-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02199106	Neuronavigated left temporal continuous theta burst stimulation in chronic tinnitus	10.3233/rnn-150518	26890094	22.07.14	01.01.09	2011-05-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02340351	Auricular Acupuncture Versus Progressive Muscle Relaxation in Patients with Anxiety Disorders or Major Depressive Disorder: A Prospective Parallel Group Clinical Trial	10.1016/j.jams.2016.03.008	27555224	13.01.15	01.07.07	2013-08-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02515019	Bispectral index guided titration of sevoflurane in on-pump cardiac surgery reduces plasma sevoflurane concentration and vasopressor requirements: a prospective, controlled, sequential two-arm clinical study	10.1097/eja.0000000000000106	24927118	28.07.15	01.04.11	2012-01-01	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02557113	Small cavity creation in the vertebral body reduces the rate of cement leakage during vertebroplasty	10.1002/jor.23215	26919407	20.09.15	01.01.11	2013-01-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000184	Inhaled vasoactive intestinal peptide exerts immunoregulatory effects in sarcoidosis	10.1164/rccm.200909-1451oc	20442436	19.08.09	29.05.06	2009-09-30	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000639	Minute ventilation during spontaneous breathing, high-intensity noninvasive positive pressure ventilation and intelligent volume assured pressure support in hypercapnic COPD	10.3109/15412555.2013.829437	24111578	17.01.11	09.09.10	2011-09-10	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00001901	Illness beliefs, treatment beliefs and information needs as starting points for patient information--evaluation of an intervention for patients with chronic back pain	10.1016/j.pec.2011.05.028	21719235	16.11.11	02.03.08	2011-04-30	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003545	Cognitive-perceptual factors in noncardiac chest pain and cardiac chest pain	10.1097/psy.0b013e31826ae4ae	23006429	15.03.12	31.05.10	2013-01-31	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003728	Vesselplasty: a new minimally invasive approach to treat pathological vertebral fractures in selected tumor patients - preliminary results	10.1055/s-0032-1330443	23471680	21.08.12	17.09.10	2010-10-11	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003788	Analyses of treatment variables for patients with childhood craniopharyngioma--results of the multicenter prospective trial KRANIOPHARYNGEOM 2000 after three years of follow-up	10.1159/000284358	20197669	04.05.12	31.05.01	2009-09-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003856	Reducing stress and supporting positive relations in families of young children with type 1 diabetes: a randomized controlled study for evaluating the effects of the DELFIN parenting program	10.1186/1471-2431-12-152	22994843	04.05.12	01.08.08	2010-11-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004454	Acute beneficial hemodynamic effects of a novel 3D-echocardiographic optimization protocol in cardiac resynchronization therapy	10.1371/journal.pone.0030964	22319598	09.10.12	07.01.10	2011-12-20	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004524	Development of a hydrophilic liquid interaction chromatography-high-performance liquid chromatography-tandem mass spectrometry based stable isotope dilution analysis and pharmacokinetic studies on bioactive pyridines in human plasma and urine after coffee consumption	10.1021/ac902616k	20073472	12.03.13	15.09.09	2012-12-14	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00005118	Effects of combining 2 weeks of passive sensory stimulation with active hand motor training in healthy adults	10.1371/journal.pone.0084402	24416229	28.06.13	02.01.12	2012-12-28	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000165	Water-jet-aided transurethral dissection of urothelial carcinoma: a prospective clinical study	10.1089/end.2011.0042	21815824	05.08.11	01.08.09	2010-12-31	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000713	Impact of intelligent volume-assured pressure support on sleep quality in stable hypercapnic chronic obstructive pulmonary disease patients: a randomized, crossover study	10.1159/000364946	25171686	24.02.11	05.01.11	2011-11-15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00001900	[Evaluation of a collaborative goal setting intervention in patients with chronic back pain]	10.1055/s-0032-1327724	23749624	16.11.11	01.06.08	2011-06-30	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003269	[Topical cyclosporine A 0.05% in the treatment of keratoconjunctivitis sicca]	10.1055/s-0031-1281862	22189827	04.10.11	15.01.07	2009-11-16	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003286	[Evaluation of the treatment approach AOK-proReha by comparison with a historical control group: an application of the propensity score matching method]	10.1055/s-0034-1387779	25706516	21.03.12	01.12.11	2013-04-30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003961	Anthocyanins from fruit juices improve the antioxidant status of healthy young female volunteers without affecting anti-inflammatory parameters: results from the randomised, double-blind, placebo-controlled, cross-over ANTHONIA (ANTHOcyanins in Nutrition Investigation Alliance) study	10.1017/s0007114514001482	25089359	25.05.12	19.04.10	2010-08-19	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	reports only ethics approval	0	
DRKS00004164	A randomised, controlled, single-blinded study on the impact of a single rhythmical massage (anthroposophic medicine) on well-being and salivary cortisol in healthy adults	10.1016/j.ctim.2015.07.008	26365448	25.05.12	20.01.10	2010-05-03	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004227	Propofol sedation for colonoscopy with a new ultrathin or a standard endoscope: a prospective randomized controlled study	10.1055/s-0032-1326270	23468196	04.07.12	17.05.11	2012-01-27	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	The project was approved by the Ethics Committee of the Faculty of Medicine of Cologne University and by the International Medical and Dental Ethics Commission in Freiburg, Germany (registered at the German Federal Institute for Drugs and Medical Devices and at the Office of Human Research Protections of the V.S._Department of Health and Human Services [IRB Identifier IRB00002522]).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004257	Comparison of portable oxygen concentrators in a simulated airplane environment	10.1016/j.rmed.2012.10.001	23085214	20.07.12	01.07.11	2011-07-30	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004726	Standardized, App-based disinfection of iPads in a clinical and nonclinical setting: comparative analysis	10.2196/jmir.2643	23945468	26.02.13	22.08.11	2011-10-21	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004826	Influence of a patient information program on adherence and persistence with an aromatase inhibitor in breast cancer treatment--the COMPAS study	10.1186/1471-2407-13-407	24006873	19.03.13	03.04.06	2010-12-31	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00005596	Psychophysiological effects of stress management in patients with atopic dermatitis: a randomized controlled trial	10.2340/00015555-1415	22983681	13.12.13	18.06.09	2010-08-04	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01351246	Long-Term Effectiveness of Guided Self-Help for Parents of Children With ADHD in Routine Care-An Observational Study	10.1177/1087054718810797	30449268	02.05.11	01.05.10	2014-03-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00749723	Treatment of children under 4 years of age with medulloblastoma and ependymoma in the HIT2000/HIT-REZ 2005 trials: Neuropsychological outcome 5 years after treatment	10.1371/journal.pone.0227693	31971950	05.09.08	01.02.06	2016-01-31	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT03587324	Preoperative platelet transfusions to reverse antiplatelet therapy for urgent non-cardiac surgery: an observational cohort study	10.1111/jth.13962	29383871	02.07.18	01.02.13	2015-03-01	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT03829839	Common and dissociable effects of oxytocin and lorazepam on the neurocircuitry of fear	10.1073/pnas.1920147117	32385158	01.02.19	03.03.16	2017-08-16	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT03265899	Oxytocin reduces a chemosensory-induced stress bias in social perception	10.1038/s41386-018-0063-3	29703998	18.08.17	01.07.15	2016-11-30	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02156661	The influence of oxytocin on volitional and emotional ambivalence	10.1093/scan/nsu147	25398434	03.06.14	01.05.13	2014-06-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02541071	Influence of the noradrenergic system on the formation of intrusive memories in women: an experimental approach with a trauma film paradigm	10.1017/s0033291716001379	27335220	06.08.15	01.11.13	2014-10-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT03331159	Clinical Outcome After Anterior Lumbar Interbody Fusion With a New Osteoinductive Bone Substitute Material: A Randomized Clinical Pilot Study	10.1097/bsd.0000000000000802	30730430	29.10.17	01.07.12	2015-10-31	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT03753841	Flexible endoscopic evaluation of swallowing (FEES) to determine neurological intensive care patients' oral diet	10.1080/17549507.2020.1744727	32245331	16.11.18	14.01.14	2016-09-16	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02976532	Electromagnetic tracking for femoral derotation osteotomy-an in vivo study	10.1002/jor.23579	28419537	15.11.16	01.07.13	2017-10-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT03567278	Transapical aortic valve implantation using a new self-expandable bioprosthesis (ACURATE TAª): 6-month outcomes	10.1093/ejcts/ezs139	22491663	08.12.14	01.11.09	2015-09-01	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02672553	A randomized multicenter trial of minimally invasive rapid deployment versus conventional full sternotomy aortic valve replacement	10.1016/j.athoracsur.2014.09.022	25441065	06.11.15	01.05.12	2015-08-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02429219	Absorption of irrigation fluid occurs frequently during high power 532 nm laser vaporization of the prostate	10.1016/j.juro.2014.07.117	25108273	19.02.15	01.11.13	2015-02-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01668498	AIO LQ-0110: a randomized phase II trial comparing oral doxycycline versus local administration of erythromycin as preemptive treatment strategies of panitumumab-mediated skin toxicity in patients with metastatic colorectal cancer	10.18632/oncotarget.21249	29285233	16.08.12	01.05.11	2016-03-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT04209309	Repetitive Transcranial Magnetic Stimulation as a Potential Tool to Reduce Sexual Arousal: A Proof of Concept Study	10.1016/j.jsxm.2020.05.002	32580914	17.12.19	01.10.14	2016-07-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01947595	A high-risk phenotype associates with reduced improvement in glycaemia during a lifestyle intervention in prediabetes	10.1007/s00125-015-3760-z	26404062	25.06.13	01.03.12	2017-08-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT03147131	Bone remodelling after femoral short stem implantation in total hip arthroplasty: 1-year results from a randomized DEXA study	10.1007/s00402-015-2370-z	26613788	19.12.16	01.08.10	2017-07-01	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02962518	Treatment of ear keloids: algorithm for a multimodal therapy regimen	10.1007/s00405-017-4714-5	28825129	04.11.16	01.07.14	2016-10-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00007844	[Standardized national medication plan : The pilot projects MetropolMediplan 2016, model region Erfurt, and PRIMA]	10.1007/s00103-018-2789-9	30046864	15.07.15	29.06.15	2017-03-31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011936	Ultrasound diagnosis of juvenile forearm fractures	10.1007/s10396-010-0263-x	27278011	24.04.17	01.11.12	2014-11-20	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00012439	Acute effects of blood flow restriction on exercise-induced free radical production in young and healthy subjects	10.1080/10715762.2018.1440293	29448855	24.07.17	09.01.17	2017-09-29	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011500	Effects of an Alkalizing or Acidizing Diet on High-Intensity Exercise Performance under Normoxic and Hypoxic Conditions in Physically Active Adults: A Randomized, Crossover Trial	10.3390/nu12030688	32143278	23.12.16	10.11.16	2016-12-03	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00005595	[Early Selection of At-risk Patients for Type 2 Diabetes in the GP Surgery by Medical Assistants - A Feasibility Study]	10.1055/s-0035-1548858	25918931	15.01.14	18.11.13	2015-04-15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00007117	The CharitŽ cesarean birth: a family orientated approach of cesarean section	10.3109/14767058.2014.991917	25572878	05.11.14	01.01.14	2014-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011212	A Randomized Controlled Trial of Green Tea Beverages on the in vivo Radical Scavenging Activity in Human Skin	10.1159/000477355	28723689	28.10.16	16.10.15	2016-06-10	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00012795	Characterization of Respiratory Events in Obstructive Sleep Apnea Using Suprasternal Pressure Monitoring	10.5664/jcsm.6978	29458696	27.07.17	02.04.13	2014-12-17	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004911	Aerobic versus isometric handgrip exercise in hypertension: a randomized controlled trial	10.1097/hjh.0000000000001445	28622156	29.04.13	27.02.13	2014-11-28	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011688	Combined glutamate and glutamine levels in pain-processing brain regions are associated with individual pain sensitivity	10.1097/j.pain.0000000000000634	27649042	07.02.17	16.12.16	2017-03-07	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011719	Eight-week, multimodal exercise counteracts a progress of chemotherapy-induced peripheral neuropathy and improves balance and strength in metastasized colorectal cancer patients: a randomized controlled trial	10.1007/s00520-017-3875-5	28963591	17.03.17	10.04.15	2016-04-10	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00009915	Standardized acquisition and post-processing of dynamic susceptibility contrast perfusion in patients with brain tumors, cerebrovascular disease and dementia: comparability of post-processing software	10.1259/bjr.20190543	31617743	22.01.16	01.01.13	2016-01-14	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00012769	An app-based blended intervention to reduce body dissatisfaction: A randomized controlled pilot study	10.1037/ccp0000246	28857576	15.08.17	01.05.17	2017-07-18	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00010623	The pain threshold of high-threshold mechanosensitive receptors subsequent to maximal eccentric exercise is a potential marker in the prediction of DOMS associated impairment	10.1371/journal.pone.0185463	28985238	08.06.16	29.04.16	2016-07-15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003943	A phase III, open label, randomized multicenter controlled trial of oral versus intravenous treosulfan in heavily pretreated recurrent ovarian cancer: a study of the North-Eastern German Society of Gynecological Oncology (NOGGO)	10.1007/s00432-016-2307-0	27896440	20.12.12	23.01.03	2014-02-04	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00010492	Identifying Patients With Coronary Artery Disease Using Rest and Exercise Seismocardiography	10.3389/fphys.2019.01211	31607951	23.06.16	27.04.16	2017-03-06	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00008833	Percutaneous Stabilization System Osseofix¨ for Treatment of Osteoporotic Vertebral Compression Fractures - Clinical and Radiological Results after 12 Months	10.1371/journal.pone.0065119	23840316	29.06.15	01.06.10	2015-02-01	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00007140	Daytime sleep has no effect on the time course of motor sequence and visuomotor adaptation learning	10.1016/j.nlm.2016.03.017	27021017	20.08.15	10.02.14	2017-09-30	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00010625	Acupuncture for chemotherapy-induced peripheral neuropathy (CIPN): a pilot study using neurography	10.1136/acupmed-2011-010034	22146780	23.06.16	02.01.12	2015-09-22	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011153	Somatotrope Pituitary Function in Professional Soccer Players	10.1055/s-0043-119876	29165725	18.10.16	10.04.15	2016-05-31	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00006130	Acute hemodynamic effects of adaptive servoventilation in patients with pre-capillary and post-capillary pulmonary hypertension	10.1186/s12931-015-0298-z	26538143	03.06.14	31.10.13	2015-02-25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004245	Immediate Loading of Two Dental Implants, in Edentulous Mandibles, with Locator¨ Attachments or Dolder¨ Bars: First Results from a Prospective Randomized Clinical Study	10.1111/cid.12173	24215715	19.10.12	07.07.10	2014-11-30	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00007880	Diabetic Retinopathy Screening Ratio Is Improved When Using a Digital, Nonmydriatic Fundus Camera Onsite in a Diabetes Outpatient Clinic	10.1155/2016/4101890	26904690	15.04.15	06.01.14	2014-06-28	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00007816	Effect of Short-Term Vitamin D Correction on Hepatic Steatosis as Quantified by Controlled Attenuation Parameter (CAP)	10.15403/jgld.2014.1121.252.cap	27308648	16.02.15	03.02.14	2016-09-04	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00006782	The Effect of Expert Feedback on Antibiotic Prescribing in Pediatrics: Experimental Evidence	10.1177/0272989x19866699	31423892	18.10.16	01.10.14	2015-06-10	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011047	Radioablation of adrenal gland malignomas with interstitial high-dose-rate brachytherapy : Efficacy and outcome	10.1007/s00066-017-1120-2	28341865	04.10.17	11.11.16	2017-01-26	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00009864	Differential response to anodal tDCS and PAS is indicative of impaired focal LTP-like plasticity in schizophrenia	10.1016/j.bbr.2016.05.027	27185738	12.01.16	01.04.14	2015-11-30	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
